t [s] || setpoint level [cm] || tank level [cm] || initial flow u0 [ml.s^-1] || command PI (du) [ml.s^-1]
0,000000E+0	0,000000E+0	691,829485E-3	30,000000E+0	0,000000E+0
100,000000E-3	0,000000E+0	691,829485E-3	30,000000E+0	0,000000E+0
200,000000E-3	0,000000E+0	673,179396E-3	30,000000E+0	0,000000E+0
300,000000E-3	0,000000E+0	691,829485E-3	30,000000E+0	0,000000E+0
400,000000E-3	0,000000E+0	691,829485E-3	30,000000E+0	0,000000E+0
500,000000E-3	0,000000E+0	691,829485E-3	30,000000E+0	0,000000E+0
600,000000E-3	0,000000E+0	691,829485E-3	30,000000E+0	0,000000E+0
700,000000E-3	0,000000E+0	673,179396E-3	30,000000E+0	0,000000E+0
800,000000E-3	0,000000E+0	691,829485E-3	30,000000E+0	0,000000E+0
900,000000E-3	0,000000E+0	691,829485E-3	30,000000E+0	0,000000E+0
1,000000E+0	0,000000E+0	691,829485E-3	30,000000E+0	0,000000E+0
1,100000E+0	0,000000E+0	691,829485E-3	30,000000E+0	0,000000E+0
1,200000E+0	0,000000E+0	691,829485E-3	30,000000E+0	0,000000E+0
1,300000E+0	0,000000E+0	691,829485E-3	30,000000E+0	0,000000E+0
1,400000E+0	0,000000E+0	691,829485E-3	30,000000E+0	0,000000E+0
1,500000E+0	0,000000E+0	747,779751E-3	30,000000E+0	0,000000E+0
1,600000E+0	0,000000E+0	952,930728E-3	30,000000E+0	0,000000E+0
1,700000E+0	0,000000E+0	1,046181E+0	30,000000E+0	0,000000E+0
1,800000E+0	0,000000E+0	1,195382E+0	30,000000E+0	0,000000E+0
1,900000E+0	0,000000E+0	952,930728E-3	30,000000E+0	0,000000E+0
2,000000E+0	0,000000E+0	1,064831E+0	30,000000E+0	0,000000E+0
2,100000E+0	0,000000E+0	1,046181E+0	30,000000E+0	0,000000E+0
2,200000E+0	0,000000E+0	1,195382E+0	30,000000E+0	0,000000E+0
2,300000E+0	0,000000E+0	1,046181E+0	30,000000E+0	0,000000E+0
2,400000E+0	0,000000E+0	1,214032E+0	30,000000E+0	0,000000E+0
2,500000E+0	0,000000E+0	1,102131E+0	30,000000E+0	0,000000E+0
2,600000E+0	0,000000E+0	1,251332E+0	30,000000E+0	0,000000E+0
2,700000E+0	0,000000E+0	1,176732E+0	30,000000E+0	0,000000E+0
2,800000E+0	0,000000E+0	1,325933E+0	30,000000E+0	0,000000E+0
2,900000E+0	0,000000E+0	1,344583E+0	30,000000E+0	0,000000E+0
3,000000E+0	0,000000E+0	1,344583E+0	30,000000E+0	0,000000E+0
3,100000E+0	0,000000E+0	1,419183E+0	30,000000E+0	0,000000E+0
3,200000E+0	0,000000E+0	1,419183E+0	30,000000E+0	0,000000E+0
3,300000E+0	0,000000E+0	1,475133E+0	30,000000E+0	0,000000E+0
3,400000E+0	0,000000E+0	1,363233E+0	30,000000E+0	0,000000E+0
3,500000E+0	0,000000E+0	1,642984E+0	30,000000E+0	0,000000E+0
3,600000E+0	0,000000E+0	1,232682E+0	30,000000E+0	0,000000E+0
3,700000E+0	0,000000E+0	1,493783E+0	30,000000E+0	0,000000E+0
3,800000E+0	0,000000E+0	1,251332E+0	30,000000E+0	0,000000E+0
3,900000E+0	0,000000E+0	1,344583E+0	30,000000E+0	0,000000E+0
4,000000E+0	0,000000E+0	1,102131E+0	30,000000E+0	0,000000E+0
4,100000E+0	0,000000E+0	1,419183E+0	30,000000E+0	0,000000E+0
4,200000E+0	0,000000E+0	1,102131E+0	30,000000E+0	0,000000E+0
4,300000E+0	0,000000E+0	1,512433E+0	30,000000E+0	0,000000E+0
4,400000E+0	0,000000E+0	1,232682E+0	30,000000E+0	0,000000E+0
4,500000E+0	0,000000E+0	1,419183E+0	30,000000E+0	0,000000E+0
4,600000E+0	0,000000E+0	1,363233E+0	30,000000E+0	0,000000E+0
4,700000E+0	0,000000E+0	1,549734E+0	30,000000E+0	0,000000E+0
4,800000E+0	0,000000E+0	1,344583E+0	30,000000E+0	0,000000E+0
4,900000E+0	0,000000E+0	1,512433E+0	30,000000E+0	0,000000E+0
5,000000E+0	0,000000E+0	1,642984E+0	30,000000E+0	0,000000E+0
5,100000E+0	0,000000E+0	1,475133E+0	30,000000E+0	0,000000E+0
5,200000E+0	0,000000E+0	1,698934E+0	30,000000E+0	0,000000E+0
5,300000E+0	0,000000E+0	1,549734E+0	30,000000E+0	0,000000E+0
5,400000E+0	0,000000E+0	1,754885E+0	30,000000E+0	0,000000E+0
5,500000E+0	0,000000E+0	1,549734E+0	30,000000E+0	0,000000E+0
5,600000E+0	0,000000E+0	1,792185E+0	30,000000E+0	0,000000E+0
5,700000E+0	0,000000E+0	1,642984E+0	30,000000E+0	0,000000E+0
5,800000E+0	0,000000E+0	1,829485E+0	30,000000E+0	0,000000E+0
5,900000E+0	0,000000E+0	1,363233E+0	30,000000E+0	0,000000E+0
6,000000E+0	0,000000E+0	1,642984E+0	30,000000E+0	0,000000E+0
6,100000E+0	0,000000E+0	1,493783E+0	30,000000E+0	0,000000E+0
6,200000E+0	0,000000E+0	1,736234E+0	30,000000E+0	0,000000E+0
6,300000E+0	0,000000E+0	1,493783E+0	30,000000E+0	0,000000E+0
6,400000E+0	0,000000E+0	1,680284E+0	30,000000E+0	0,000000E+0
6,500000E+0	0,000000E+0	1,419183E+0	30,000000E+0	0,000000E+0
6,600000E+0	0,000000E+0	1,642984E+0	30,000000E+0	0,000000E+0
6,700000E+0	0,000000E+0	1,344583E+0	30,000000E+0	0,000000E+0
6,800000E+0	0,000000E+0	1,642984E+0	30,000000E+0	0,000000E+0
6,900000E+0	0,000000E+0	1,344583E+0	30,000000E+0	0,000000E+0
7,000000E+0	0,000000E+0	1,531083E+0	30,000000E+0	0,000000E+0
7,100000E+0	0,000000E+0	1,456483E+0	30,000000E+0	0,000000E+0
7,200000E+0	0,000000E+0	1,754885E+0	30,000000E+0	0,000000E+0
7,300000E+0	0,000000E+0	1,773535E+0	30,000000E+0	0,000000E+0
7,400000E+0	0,000000E+0	1,773535E+0	30,000000E+0	0,000000E+0
7,500000E+0	0,000000E+0	1,661634E+0	30,000000E+0	0,000000E+0
7,600000E+0	0,000000E+0	1,717584E+0	30,000000E+0	0,000000E+0
7,700000E+0	0,000000E+0	1,848135E+0	30,000000E+0	0,000000E+0
7,800000E+0	0,000000E+0	1,773535E+0	30,000000E+0	0,000000E+0
7,900000E+0	0,000000E+0	1,941385E+0	30,000000E+0	0,000000E+0
8,000000E+0	0,000000E+0	1,792185E+0	30,000000E+0	0,000000E+0
8,100000E+0	0,000000E+0	1,978686E+0	30,000000E+0	0,000000E+0
8,200000E+0	0,000000E+0	1,661634E+0	30,000000E+0	0,000000E+0
8,300000E+0	0,000000E+0	1,754885E+0	30,000000E+0	0,000000E+0
8,400000E+0	0,000000E+0	1,661634E+0	30,000000E+0	0,000000E+0
8,500000E+0	0,000000E+0	1,922735E+0	30,000000E+0	0,000000E+0
8,600000E+0	0,000000E+0	1,698934E+0	30,000000E+0	0,000000E+0
8,700000E+0	0,000000E+0	1,754885E+0	30,000000E+0	0,000000E+0
8,800000E+0	0,000000E+0	1,531083E+0	30,000000E+0	0,000000E+0
8,900000E+0	0,000000E+0	1,810835E+0	30,000000E+0	0,000000E+0
9,000000E+0	0,000000E+0	1,419183E+0	30,000000E+0	0,000000E+0
9,100000E+0	0,000000E+0	1,717584E+0	30,000000E+0	0,000000E+0
9,200000E+0	0,000000E+0	1,549734E+0	30,000000E+0	0,000000E+0
9,300000E+0	0,000000E+0	1,885435E+0	30,000000E+0	0,000000E+0
9,400000E+0	0,000000E+0	1,549734E+0	30,000000E+0	0,000000E+0
9,500000E+0	0,000000E+0	1,792185E+0	30,000000E+0	0,000000E+0
9,600000E+0	0,000000E+0	1,642984E+0	30,000000E+0	0,000000E+0
9,700000E+0	0,000000E+0	1,792185E+0	30,000000E+0	0,000000E+0
9,800000E+0	0,000000E+0	1,512433E+0	30,000000E+0	0,000000E+0
9,900000E+0	0,000000E+0	1,810835E+0	30,000000E+0	0,000000E+0
10,000000E+0	0,000000E+0	1,866785E+0	30,000000E+0	0,000000E+0
10,100000E+0	0,000000E+0	1,960036E+0	30,000000E+0	0,000000E+0
10,200000E+0	0,000000E+0	1,642984E+0	30,000000E+0	0,000000E+0
10,300000E+0	0,000000E+0	1,792185E+0	30,000000E+0	0,000000E+0
10,400000E+0	0,000000E+0	1,978686E+0	30,000000E+0	0,000000E+0
10,500000E+0	0,000000E+0	1,941385E+0	30,000000E+0	0,000000E+0
10,600000E+0	0,000000E+0	1,885435E+0	30,000000E+0	0,000000E+0
10,700000E+0	0,000000E+0	1,904085E+0	30,000000E+0	0,000000E+0
10,800000E+0	0,000000E+0	1,960036E+0	30,000000E+0	0,000000E+0
10,900000E+0	0,000000E+0	1,904085E+0	30,000000E+0	0,000000E+0
11,000000E+0	0,000000E+0	1,885435E+0	30,000000E+0	0,000000E+0
11,100000E+0	0,000000E+0	1,960036E+0	30,000000E+0	0,000000E+0
11,200000E+0	0,000000E+0	2,053286E+0	30,000000E+0	0,000000E+0
11,300000E+0	0,000000E+0	1,754885E+0	30,000000E+0	0,000000E+0
11,400000E+0	0,000000E+0	1,960036E+0	30,000000E+0	0,000000E+0
11,500000E+0	0,000000E+0	1,810835E+0	30,000000E+0	0,000000E+0
11,600000E+0	0,000000E+0	1,941385E+0	30,000000E+0	0,000000E+0
11,700000E+0	0,000000E+0	1,568384E+0	30,000000E+0	0,000000E+0
11,800000E+0	0,000000E+0	1,866785E+0	30,000000E+0	0,000000E+0
11,900000E+0	0,000000E+0	1,624334E+0	30,000000E+0	0,000000E+0
12,000000E+0	0,000000E+0	1,866785E+0	30,000000E+0	0,000000E+0
12,100000E+0	0,000000E+0	1,642984E+0	30,000000E+0	0,000000E+0
12,200000E+0	0,000000E+0	1,941385E+0	30,000000E+0	0,000000E+0
12,300000E+0	0,000000E+0	1,904085E+0	30,000000E+0	0,000000E+0
12,400000E+0	0,000000E+0	2,090586E+0	30,000000E+0	0,000000E+0
12,500000E+0	0,000000E+0	1,978686E+0	30,000000E+0	0,000000E+0
12,600000E+0	0,000000E+0	2,127886E+0	30,000000E+0	0,000000E+0
12,700000E+0	0,000000E+0	1,978686E+0	30,000000E+0	0,000000E+0
12,800000E+0	0,000000E+0	2,071936E+0	30,000000E+0	0,000000E+0
12,900000E+0	0,000000E+0	1,941385E+0	30,000000E+0	0,000000E+0
13,000000E+0	0,000000E+0	1,997336E+0	30,000000E+0	0,000000E+0
13,100000E+0	0,000000E+0	2,109236E+0	30,000000E+0	0,000000E+0
13,200000E+0	0,000000E+0	1,978686E+0	30,000000E+0	0,000000E+0
13,300000E+0	0,000000E+0	2,053286E+0	30,000000E+0	0,000000E+0
13,400000E+0	0,000000E+0	2,053286E+0	30,000000E+0	0,000000E+0
13,500000E+0	0,000000E+0	2,370337E+0	30,000000E+0	0,000000E+0
13,600000E+0	0,000000E+0	2,034636E+0	30,000000E+0	0,000000E+0
13,700000E+0	0,000000E+0	2,239787E+0	30,000000E+0	0,000000E+0
13,800000E+0	0,000000E+0	2,109236E+0	30,000000E+0	0,000000E+0
13,900000E+0	0,000000E+0	2,202487E+0	30,000000E+0	0,000000E+0
14,000000E+0	0,000000E+0	1,792185E+0	30,000000E+0	0,000000E+0
14,100000E+0	0,000000E+0	2,071936E+0	30,000000E+0	0,000000E+0
14,200000E+0	0,000000E+0	1,941385E+0	30,000000E+0	0,000000E+0
14,300000E+0	0,000000E+0	2,146536E+0	30,000000E+0	0,000000E+0
14,400000E+0	0,000000E+0	1,866785E+0	30,000000E+0	0,000000E+0
14,500000E+0	0,000000E+0	2,071936E+0	30,000000E+0	0,000000E+0
14,600000E+0	0,000000E+0	1,848135E+0	30,000000E+0	0,000000E+0
14,700000E+0	0,000000E+0	2,071936E+0	30,000000E+0	0,000000E+0
14,800000E+0	0,000000E+0	1,960036E+0	30,000000E+0	0,000000E+0
14,900000E+0	0,000000E+0	2,165187E+0	30,000000E+0	0,000000E+0
15,000000E+0	0,000000E+0	1,997336E+0	30,000000E+0	0,000000E+0
15,100000E+0	0,000000E+0	2,109236E+0	30,000000E+0	0,000000E+0
15,200000E+0	0,000000E+0	2,034636E+0	30,000000E+0	0,000000E+0
15,300000E+0	0,000000E+0	2,090586E+0	30,000000E+0	0,000000E+0
15,400000E+0	0,000000E+0	2,202487E+0	30,000000E+0	0,000000E+0
15,500000E+0	0,000000E+0	2,146536E+0	30,000000E+0	0,000000E+0
15,600000E+0	0,000000E+0	2,314387E+0	30,000000E+0	0,000000E+0
15,700000E+0	0,000000E+0	2,239787E+0	30,000000E+0	0,000000E+0
15,800000E+0	0,000000E+0	2,351687E+0	30,000000E+0	0,000000E+0
15,900000E+0	0,000000E+0	2,221137E+0	30,000000E+0	0,000000E+0
16,000000E+0	0,000000E+0	2,221137E+0	30,000000E+0	0,000000E+0
16,100000E+0	0,000000E+0	2,090586E+0	30,000000E+0	0,000000E+0
16,200000E+0	0,000000E+0	2,127886E+0	30,000000E+0	0,000000E+0
16,300000E+0	0,000000E+0	2,146536E+0	30,000000E+0	0,000000E+0
